system:index,month,name,water,year,.geo
2_6_0000000000000000002e,7.0,Al-Hamdaniya,19751.749019607847,2015.0,
2_6_00000000000000000031,7.0,Al-Hatra,2.0,2015.0,
2_6_0000000000000000005d,7.0,Sinjar,0.0,2015.0,
2_6_00000000000000000060,7.0,Telafar,246549.70980392137,2015.0,
2_6_00000000000000000062,7.0,Tilkaef,132246.36078431358,2015.0,
2_6_00000000000000000011,7.0,Al-Shirqat,12158.721568627454,2015.0,
2_6_0000000000000000001b,7.0,Balad,809406.7372549006,2015.0,
2_6_0000000000000000001e,7.0,Beygee,23924.788235294123,2015.0,
2_6_00000000000000000029,7.0,Al-Daur,1412.333333333333,2015.0,
2_6_00000000000000000059,7.0,Samarra,686335.490196078,2015.0,
2_6_00000000000000000061,7.0,Tikrit,12299.2431372549,2015.0,
2_6_00000000000000000063,7.0,Tooz Khurmato,68976.86274509798,2015.0,
2_6_00000000000000000005,7.0,Al-Nasiriya,111730.96078431369,2015.0,
2_6_00000000000000000008,7.0,Al-Rifai,3945.674509803922,2015.0,
2_6_0000000000000000000f,7.0,Al-Shatra,1558.572549019608,2015.0,
2_6_00000000000000000028,7.0,Al-Chibayish,218136.63921568636,2015.0,
2_6_0000000000000000005f,7.0,Suq Al-Shoyokh,50288.67450980395,2015.0,
2_6_00000000000000000004,7.0,Al-Namaniya,155941.34509803914,2015.0,
2_6_00000000000000000013,7.0,Al-Suwaira,30345.043137254903,2015.0,
2_6_0000000000000000001a,7.0,Badra,46.925490196078435,2015.0,
2_6_0000000000000000002d,7.0,Al-Hai,7202.639215686274,2015.0,
2_6_0000000000000000003c,7.0,Al-Kut,28103.149019607852,2015.0,
2_7_00000000000000000007,8.0,Al-Ramadi,586578.3215686271,2015.0,
2_7_0000000000000000000b,8.0,Al-Rutba,5963.0,2015.0,
2_7_00000000000000000018,8.0,Ana,40622.376470588235,2015.0,
2_7_0000000000000000002b,8.0,Al-Falluja,175631.75294117644,2015.0,
2_7_00000000000000000037,8.0,Al-Kaim,15180.925490196078,2015.0,
2_7_0000000000000000004a,8.0,Haditha,149130.29019607845,2015.0,
2_7_0000000000000000004c,8.0,Heet,467464.89411764673,2015.0,
2_7_00000000000000000006,8.0,Al-Qurna,101137.30980392137,2015.0,
2_7_00000000000000000016,8.0,Al-Zubair,14068.180392156875,2015.0,
2_7_00000000000000000020,8.0,Abu Al-Khaseeb,71811.44313725497,2015.0,
2_7_00000000000000000027,8.0,Al-Basrah,134040.53725490195,2015.0,
2_7_0000000000000000002c,8.0,Al-Faw,400832.32549019525,2015.0,
2_7_00000000000000000043,8.0,Al-Midaina,65452.99215686272,2015.0,
2_7_0000000000000000005c,8.0,Shat Al-Arab,47651.72156862758,2015.0,
2_7_0000000000000000000a,8.0,Al-Rumaitha,5203.015686274511,2015.0,
2_7_0000000000000000000c,8.0,Al-Salman,2343.745098039216,2015.0,
2_7_0000000000000000000d,8.0,Al-Samawa,3638.3137254901962,2015.0,
2_7_0000000000000000003a,8.0,Al-Khidhir,3206.4823529411765,2015.0,
2_7_00000000000000000003,8.0,Al-Najaf,99191.46666666666,2015.0,
2_7_0000000000000000003b,8.0,Al-Kufa,5140.0392156862745,2015.0,
2_7_00000000000000000041,8.0,Al-Manathera,2417.270588235294,2015.0,
2_7_0000000000000000000e,8.0,Al-Shamiya,2268.4117647058824,2015.0,
2_7_00000000000000000021,8.0,Afaq,38337.42745098043,2015.0,
2_7_0000000000000000002a,8.0,Al-Diwaniya,297.0,2015.0,
2_7_0000000000000000002f,8.0,Al-Hamza,5672.505882352942,2015.0,
2_7_00000000000000000012,8.0,Al-Sulaymaniyah,183.0,2015.0,
2_7_0000000000000000001f,8.0,Chamchamal,453.3058823529412,2015.0,
2_7_00000000000000000045,8.0,Derbendikhan,52243.466666666674,2015.0,
2_7_00000000000000000047,8.0,Dokan,82046.71372549025,2015.0,
2_7_0000000000000000004b,8.0,Halabcha,1935.2117647058824,2015.0,
2_7_0000000000000000004d,8.0,Kalar,9826.98431372549,2015.0,
2_7_00000000000000000054,8.0,Panjwin,21.0,2015.0,
2_7_00000000000000000055,8.0,Pshdar,2177.2235294117636,2015.0,
2_7_00000000000000000057,8.0,Rania,106400.81960784305,2015.0,
2_7_0000000000000000005b,8.0,Sharbazher,353.3058823529412,2015.0,
2_7_00000000000000000002,8.0,Al-Mussyab,39983.7725490196,2015.0,
2_7_00000000000000000030,8.0,Al-Hashimiya,1578.592156862745,2015.0,
2_7_00000000000000000033,8.0,Al-Hilla,8444.749019607843,2015.0,
2_7_0000000000000000003e,8.0,Al-Mahaweel,21462.360784313736,2015.0,
2_7_00000000000000000009,8.0,Al-Risafa,5494.227450980393,2015.0,
2_7_00000000000000000014,8.0,Al-Thawra,747.5450980392156,2015.0,
2_7_00000000000000000023,8.0,Al-Adhamiya,2842.745098039216,2015.0,
2_7_00000000000000000035,8.0,Al-Kadhmiyah,31284.960784313727,2015.0,
2_7_00000000000000000038,8.0,Al-Karkh,7812.537254901959,2015.0,
2_7_0000000000000000003d,8.0,Al-Mada'in,27158.01176470591,2015.0,
2_7_0000000000000000003f,8.0,Al-Mahmoudiya,10491.188235294116,2015.0,
2_7_00000000000000000024,8.0,Al-Amadiya,1688.4156862745099,2015.0,
2_7_00000000000000000048,8.0,Duhok,3054.8392156862747,2015.0,
2_7_0000000000000000005e,8.0,Sumail,20565.658823529473,2015.0,
2_7_00000000000000000064,8.0,Zakho,1192.278431372549,2015.0,
2_7_00000000000000000001,8.0,Al-Muqdadiya,167.09803921568627,2015.0,
2_7_0000000000000000001c,8.0,Baladruz,19.0,2015.0,
2_7_0000000000000000001d,8.0,Baquba,443.3803921568627,2015.0,
2_7_00000000000000000039,8.0,Al-Khalis,10839.52156862745,2015.0,
2_7_0000000000000000004f,8.0,Khanaqin,121737.77254901962,2015.0,
2_7_00000000000000000050,8.0,Kifri,945.0,2015.0,
2_7_00000000000000000015,8.0,Al-Zibar,1373.8901960784312,2015.0,
2_7_00000000000000000049,8.0,Erbil,1217.698039215686,2015.0,
2_7_00000000000000000052,8.0,Koysinjaq,7933.349019607843,2015.0,
2_7_00000000000000000053,8.0,Makhmour,791.6196078431373,2015.0,
2_7_00000000000000000058,8.0,Rawanduz,1718.6196078431374,2015.0,
2_7_0000000000000000005a,8.0,Shaqlawa,19.423529411764704,2015.0,
2_7_00000000000000000022,8.0,Ain Al-Tamur,294191.4117647059,2015.0,
2_7_00000000000000000034,8.0,Al-Hindiya,4113.866666666667,2015.0,
2_7_0000000000000000004e,8.0,Kerbela,95114.23137254902,2015.0,
2_7_00000000000000000032,8.0,Al-Hawiga,7467.525490196078,2015.0,
2_7_00000000000000000044,8.0,Daquq,11871.223529411767,2015.0,
2_7_00000000000000000046,8.0,Dibis,6942.372549019608,2015.0,
2_7_00000000000000000051,8.0,Kirkuk,3146.541176470588,2015.0,
2_7_00000000000000000017,8.0,Ali Al-Gharbi,24576.47843137255,2015.0,
2_7_00000000000000000025,8.0,Al-Amara,3801.5764705882357,2015.0,
2_7_00000000000000000036,8.0,Al-Kahla,148886.06274509805,2015.0,
2_7_00000000000000000040,8.0,Al-Maimouna,6988.074509803922,2015.0,
2_7_00000000000000000042,8.0,Al-Mejar Al-Kabir,89293.6980392157,2015.0,
2_7_00000000000000000056,8.0,Qalat Saleh,825.3647058823526,2015.0,
2_7_00000000000000000000,8.0,Al-Mosul,19438.36078431373,2015.0,
2_7_00000000000000000010,8.0,Al-Shikhan,134.51372549019607,2015.0,
2_7_00000000000000000019,8.0,Aqra,16686.83529411765,2015.0,
2_7_00000000000000000026,8.0,Al-Baaj,0.0,2015.0,
2_7_0000000000000000002e,8.0,Al-Hamdaniya,19585.321568627456,2015.0,
2_7_00000000000000000031,8.0,Al-Hatra,1.0,2015.0,
2_7_0000000000000000005d,8.0,Sinjar,0.0,2015.0,
2_7_00000000000000000060,8.0,Telafar,226589.67843137233,2015.0,
2_7_00000000000000000062,8.0,Tilkaef,125620.72156862734,2015.0,
2_7_00000000000000000011,8.0,Al-Shirqat,12732.811764705886,2015.0,
2_7_0000000000000000001b,8.0,Balad,802295.2352941165,2015.0,
2_7_0000000000000000001e,8.0,Beygee,24213.50196078432,2015.0,
2_7_00000000000000000029,8.0,Al-Daur,996.0901960784311,2015.0,
2_7_00000000000000000059,8.0,Samarra,673087.0352941172,2015.0,
2_7_00000000000000000061,8.0,Tikrit,12145.572549019606,2015.0,
2_7_00000000000000000063,8.0,Tooz Khurmato,68142.39999999995,2015.0,
2_7_00000000000000000005,8.0,Al-Nasiriya,41073.88235294118,2015.0,
2_7_00000000000000000008,8.0,Al-Rifai,3754.3176470588232,2015.0,
2_7_0000000000000000000f,8.0,Al-Shatra,823.7921568627451,2015.0,
2_7_00000000000000000028,8.0,Al-Chibayish,104396.8,2015.0,
2_7_0000000000000000005f,8.0,Suq Al-Shoyokh,36993.12941176472,2015.0,
2_7_00000000000000000004,8.0,Al-Namaniya,154381.68627450976,2015.0,
2_7_00000000000000000013,8.0,Al-Suwaira,31931.0,2015.0,
2_7_0000000000000000001a,8.0,Badra,185.92549019607844,2015.0,
2_7_0000000000000000002d,8.0,Al-Hai,6725.278431372549,2015.0,
2_7_0000000000000000003c,8.0,Al-Kut,27522.5137254902,2015.0,
2_8_00000000000000000007,9.0,Al-Ramadi,546960.5803921565,2015.0,
2_8_0000000000000000000b,9.0,Al-Rutba,4830.0,2015.0,
2_8_00000000000000000018,9.0,Ana,40760.51372549019,2015.0,
2_8_0000000000000000002b,9.0,Al-Falluja,174287.5725490196,2015.0,
2_8_00000000000000000037,9.0,Al-Kaim,16783.172549019608,2015.0,
2_8_0000000000000000004a,9.0,Haditha,147148.8980392157,2015.0,
2_8_0000000000000000004c,9.0,Heet,458844.36470588204,2015.0,
2_8_00000000000000000006,9.0,Al-Qurna,126361.45098039195,2015.0,
2_8_00000000000000000016,9.0,Al-Zubair,13939.486274509816,2015.0,
2_8_00000000000000000020,9.0,Abu Al-Khaseeb,65698.70588235302,2015.0,
2_8_00000000000000000027,9.0,Al-Basrah,135195.4862745098,2015.0,
2_8_0000000000000000002c,9.0,Al-Faw,401063.3725490189,2015.0,
2_8_00000000000000000043,9.0,Al-Midaina,47477.69019607839,2015.0,
2_8_0000000000000000005c,9.0,Shat Al-Arab,48565.35686274523,2015.0,
2_8_0000000000000000000a,9.0,Al-Rumaitha,5705.862745098038,2015.0,
2_8_0000000000000000000c,9.0,Al-Salman,2560.9764705882358,2015.0,
2_8_0000000000000000000d,9.0,Al-Samawa,4313.850980392157,2015.0,
2_8_0000000000000000003a,9.0,Al-Khidhir,4560.913725490196,2015.0,
2_8_00000000000000000003,9.0,Al-Najaf,91586.70980392156,2015.0,
2_8_0000000000000000003b,9.0,Al-Kufa,2344.066666666666,2015.0,
2_8_00000000000000000041,9.0,Al-Manathera,1039.827450980392,2015.0,
2_8_0000000000000000000e,9.0,Al-Shamiya,862.070588235294,2015.0,
2_8_00000000000000000021,9.0,Afaq,41524.67058823533,2015.0,
2_8_0000000000000000002a,9.0,Al-Diwaniya,313.0,2015.0,
2_8_0000000000000000002f,9.0,Al-Hamza,5639.764705882352,2015.0,
2_8_00000000000000000012,9.0,Al-Sulaymaniyah,191.0,2015.0,
2_8_0000000000000000001f,9.0,Chamchamal,541.3058823529411,2015.0,
2_8_00000000000000000045,9.0,Derbendikhan,48463.01568627451,2015.0,
2_8_00000000000000000047,9.0,Dokan,77110.07058823534,2015.0,
2_8_0000000000000000004b,9.0,Halabcha,1200.2823529411764,2015.0,
2_8_0000000000000000004d,9.0,Kalar,10857.345098039215,2015.0,
2_8_00000000000000000054,9.0,Panjwin,36.0,2015.0,
2_8_00000000000000000055,9.0,Pshdar,2971.835294117649,2015.0,
2_8_00000000000000000057,9.0,Rania,93084.83137254878,2015.0,
2_8_0000000000000000005b,9.0,Sharbazher,671.7254901960785,2015.0,
2_8_00000000000000000002,9.0,Al-Mussyab,39517.59215686274,2015.0,
2_8_00000000000000000030,9.0,Al-Hashimiya,1322.0,2015.0,
2_8_00000000000000000033,9.0,Al-Hilla,6860.505882352942,2015.0,
2_8_0000000000000000003e,9.0,Al-Mahaweel,21100.65098039216,2015.0,
2_8_00000000000000000009,9.0,Al-Risafa,5729.533333333334,2015.0,
2_8_00000000000000000014,9.0,Al-Thawra,780.6392156862746,2015.0,
2_8_00000000000000000023,9.0,Al-Adhamiya,2868.5254901960784,2015.0,
2_8_00000000000000000035,9.0,Al-Kadhmiyah,34496.2705882353,2015.0,
2_8_00000000000000000038,9.0,Al-Karkh,7769.156862745094,2015.0,
2_8_0000000000000000003d,9.0,Al-Mada'in,27037.858823529437,2015.0,
2_8_0000000000000000003f,9.0,Al-Mahmoudiya,11824.286274509803,2015.0,
2_8_00000000000000000024,9.0,Al-Amadiya,2352.2901960784316,2015.0,
2_8_00000000000000000048,9.0,Duhok,3067.8392156862747,2015.0,
2_8_0000000000000000005e,9.0,Sumail,18002.01176470594,2015.0,
2_8_00000000000000000064,9.0,Zakho,1471.8078431372548,2015.0,
2_8_00000000000000000001,9.0,Al-Muqdadiya,178.06666666666666,2015.0,
2_8_0000000000000000001c,9.0,Baladruz,103.0,2015.0,
2_8_0000000000000000001d,9.0,Baquba,656.4117647058824,2015.0,
2_8_00000000000000000039,9.0,Al-Khalis,11489.372549019605,2015.0,
2_8_0000000000000000004f,9.0,Khanaqin,114936.65098039215,2015.0,
2_8_00000000000000000050,9.0,Kifri,817.0,2015.0,
2_8_00000000000000000015,9.0,Al-Zibar,1793.3882352941173,2015.0,
2_8_00000000000000000049,9.0,Erbil,1096.698039215686,2015.0,
2_8_00000000000000000052,9.0,Koysinjaq,7814.349019607843,2015.0,
2_8_00000000000000000053,9.0,Makhmour,836.4313725490197,2015.0,
2_8_00000000000000000058,9.0,Rawanduz,2546.082352941177,2015.0,
2_8_0000000000000000005a,9.0,Shaqlawa,23.423529411764704,2015.0,
2_8_00000000000000000022,9.0,Ain Al-Tamur,286961.0274509803,2015.0,
2_8_00000000000000000034,9.0,Al-Hindiya,3596.478431372549,2015.0,
2_8_0000000000000000004e,9.0,Kerbela,92280.56862745098,2015.0,
2_8_00000000000000000032,9.0,Al-Hawiga,5876.2,2015.0,
2_8_00000000000000000044,9.0,Daquq,11983.282352941178,2015.0,
2_8_00000000000000000046,9.0,Dibis,5705.560784313725,2015.0,
2_8_00000000000000000051,9.0,Kirkuk,3842.38431372549,2015.0,
2_8_00000000000000000017,9.0,Ali Al-Gharbi,49268.19607843137,2015.0,
2_8_00000000000000000025,9.0,Al-Amara,8455.8,2015.0,
2_8_00000000000000000036,9.0,Al-Kahla,128726.61960784314,2015.0,
2_8_00000000000000000040,9.0,Al-Maimouna,6242.349019607844,2015.0,
2_8_00000000000000000042,9.0,Al-Mejar Al-Kabir,25100.945098039214,2015.0,
2_8_00000000000000000056,9.0,Qalat Saleh,2149.8235294117644,2015.0,
2_8_00000000000000000000,9.0,Al-Mosul,18426.97254901961,2015.0,
2_8_00000000000000000010,9.0,Al-Shikhan,191.4470588235294,2015.0,
2_8_00000000000000000019,9.0,Aqra,18840.415686274508,2015.0,
2_8_00000000000000000026,9.0,Al-Baaj,0.0,2015.0,
2_8_0000000000000000002e,9.0,Al-Hamdaniya,19670.447058823534,2015.0,
2_8_00000000000000000031,9.0,Al-Hatra,3.0,2015.0,
2_8_0000000000000000005d,9.0,Sinjar,0.0,2015.0,
2_8_00000000000000000060,9.0,Telafar,195118.69411764687,2015.0,
2_8_00000000000000000062,9.0,Tilkaef,116984.18039215675,2015.0,
2_8_00000000000000000011,9.0,Al-Shirqat,11920.937254901964,2015.0,
2_8_0000000000000000001b,9.0,Balad,801993.8274509793,2015.0,
2_8_0000000000000000001e,9.0,Beygee,23432.349019607853,2015.0,
2_8_00000000000000000029,9.0,Al-Daur,1447.3607843137252,2015.0,
2_8_00000000000000000059,9.0,Samarra,662750.7490196074,2015.0,
2_8_00000000000000000061,9.0,Tikrit,12059.219607843135,2015.0,
2_8_00000000000000000063,9.0,Tooz Khurmato,66352.51372549013,2015.0,
2_8_00000000000000000005,9.0,Al-Nasiriya,15024.564705882354,2015.0,
2_8_00000000000000000008,9.0,Al-Rifai,4714.854901960784,2015.0,
2_8_0000000000000000000f,9.0,Al-Shatra,1123.3843137254903,2015.0,
2_8_00000000000000000028,9.0,Al-Chibayish,87460.46274509803,2015.0,
2_8_0000000000000000005f,9.0,Suq Al-Shoyokh,33955.91764705883,2015.0,
2_8_00000000000000000004,9.0,Al-Namaniya,153106.77254901954,2015.0,
2_8_00000000000000000013,9.0,Al-Suwaira,32610.745098039217,2015.0,
2_8_0000000000000000001a,9.0,Badra,320.92549019607844,2015.0,
2_8_0000000000000000002d,9.0,Al-Hai,7669.5568627450975,2015.0,
2_8_0000000000000000003c,9.0,Al-Kut,29035.019607843147,2015.0,
2_9_00000000000000000007,10.0,Al-Ramadi,585953.058823529,2015.0,
2_9_0000000000000000000b,10.0,Al-Rutba,4503.0,2015.0,
2_9_00000000000000000018,10.0,Ana,53573.78823529412,2015.0,
2_9_0000000000000000002b,10.0,Al-Falluja,176843.40784313728,2015.0,
2_9_00000000000000000037,10.0,Al-Kaim,21923.541176470586,2015.0,
2_9_0000000000000000004a,10.0,Haditha,172904.51764705885,2015.0,
2_9_0000000000000000004c,10.0,Heet,472200.81960784283,2015.0,
2_9_00000000000000000006,10.0,Al-Qurna,289643.0980392155,2015.0,
2_9_00000000000000000016,10.0,Al-Zubair,17982.19607843139,2015.0,
2_9_00000000000000000020,10.0,Abu Al-Khaseeb,106023.0705882354,2015.0,
2_9_00000000000000000027,10.0,Al-Basrah,253901.7411764706,2015.0,
2_9_0000000000000000002c,10.0,Al-Faw,443176.5176470576,2015.0,
2_9_00000000000000000043,10.0,Al-Midaina,115314.70980392152,2015.0,
2_9_0000000000000000005c,10.0,Shat Al-Arab,134945.89019607866,2015.0,
2_9_0000000000000000000a,10.0,Al-Rumaitha,7573.317647058824,2015.0,
2_9_0000000000000000000c,10.0,Al-Salman,7235.619607843138,2015.0,
2_9_0000000000000000000d,10.0,Al-Samawa,10701.04705882353,2015.0,
2_9_0000000000000000003a,10.0,Al-Khidhir,7817.329411764706,2015.0,
2_9_00000000000000000003,10.0,Al-Najaf,99716.53725490197,2015.0,
2_9_0000000000000000003b,10.0,Al-Kufa,4856.239215686275,2015.0,
2_9_00000000000000000041,10.0,Al-Manathera,4440.658823529411,2015.0,
2_9_0000000000000000000e,10.0,Al-Shamiya,3530.972549019608,2015.0,
2_9_00000000000000000021,10.0,Afaq,58993.976470588226,2015.0,
2_9_0000000000000000002a,10.0,Al-Diwaniya,1199.2627450980392,2015.0,
2_9_0000000000000000002f,10.0,Al-Hamza,13266.588235294119,2015.0,
2_9_00000000000000000012,10.0,Al-Sulaymaniyah,280.0,2015.0,
2_9_0000000000000000001f,10.0,Chamchamal,1057.0509803921568,2015.0,
2_9_00000000000000000045,10.0,Derbendikhan,44407.5137254902,2015.0,
2_9_00000000000000000047,10.0,Dokan,72685.49411764709,2015.0,
2_9_0000000000000000004b,10.0,Halabcha,843.356862745098,2015.0,
2_9_0000000000000000004d,10.0,Kalar,8094.878431372548,2015.0,
2_9_00000000000000000054,10.0,Panjwin,57.0,2015.0,
2_9_00000000000000000055,10.0,Pshdar,4917.1372549019625,2015.0,
2_9_00000000000000000057,10.0,Rania,83719.70588235272,2015.0,
2_9_0000000000000000005b,10.0,Sharbazher,1036.8078431372548,2015.0,
2_9_00000000000000000002,10.0,Al-Mussyab,43310.15294117647,2015.0,
2_9_00000000000000000030,10.0,Al-Hashimiya,3383.38431372549,2015.0,
2_9_00000000000000000033,10.0,Al-Hilla,8972.388235294118,2015.0,
2_9_0000000000000000003e,10.0,Al-Mahaweel,23596.74901960785,2015.0,
2_9_00000000000000000009,10.0,Al-Risafa,5983.964705882352,2015.0,
2_9_00000000000000000014,10.0,Al-Thawra,995.9098039215685,2015.0,
2_9_00000000000000000023,10.0,Al-Adhamiya,3242.039215686274,2015.0,
2_9_00000000000000000035,10.0,Al-Kadhmiyah,37636.90980392157,2015.0,
2_9_00000000000000000038,10.0,Al-Karkh,7965.9137254901925,2015.0,
2_9_0000000000000000003d,10.0,Al-Mada'in,30917.811764705893,2015.0,
2_9_0000000000000000003f,10.0,Al-Mahmoudiya,12810.745098039213,2015.0,
2_9_00000000000000000024,10.0,Al-Amadiya,4328.572549019607,2015.0,
2_9_00000000000000000048,10.0,Duhok,3205.58431372549,2015.0,
2_9_0000000000000000005e,10.0,Sumail,16361.247058823581,2015.0,
2_9_00000000000000000064,10.0,Zakho,2627.521568627451,2015.0,
2_9_00000000000000000001,10.0,Al-Muqdadiya,1526.705882352941,2015.0,
2_9_0000000000000000001c,10.0,Baladruz,13987.498039215687,2015.0,
2_9_0000000000000000001d,10.0,Baquba,4909.623529411765,2015.0,
2_9_00000000000000000039,10.0,Al-Khalis,10697.129411764705,2015.0,
2_9_0000000000000000004f,10.0,Khanaqin,89800.86274509804,2015.0,
2_9_00000000000000000050,10.0,Kifri,921.0,2015.0,
2_9_00000000000000000015,10.0,Al-Zibar,2604.929411764706,2015.0,
2_9_00000000000000000049,10.0,Erbil,1376.698039215686,2015.0,
2_9_00000000000000000052,10.0,Koysinjaq,8896.501960784313,2015.0,
2_9_00000000000000000053,10.0,Makhmour,966.5529411764707,2015.0,
2_9_00000000000000000058,10.0,Rawanduz,3999.5215686274514,2015.0,
2_9_0000000000000000005a,10.0,Shaqlawa,41.93333333333334,2015.0,
2_9_00000000000000000022,10.0,Ain Al-Tamur,283966.3333333334,2015.0,
2_9_00000000000000000034,10.0,Al-Hindiya,4438.850980392157,2015.0,
2_9_0000000000000000004e,10.0,Kerbela,91036.73333333334,2015.0,
2_9_00000000000000000032,10.0,Al-Hawiga,8159.643137254901,2015.0,
2_9_00000000000000000044,10.0,Daquq,16371.168627450981,2015.0,
2_9_00000000000000000046,10.0,Dibis,6870.560784313726,2015.0,
2_9_00000000000000000051,10.0,Kirkuk,4828.227450980392,2015.0,
2_9_00000000000000000017,10.0,Ali Al-Gharbi,83838.30588235294,2015.0,
2_9_00000000000000000025,10.0,Al-Amara,16404.09411764706,2015.0,
2_9_00000000000000000036,10.0,Al-Kahla,124832.61568627453,2015.0,
2_9_00000000000000000040,10.0,Al-Maimouna,20248.51764705882,2015.0,
2_9_00000000000000000042,10.0,Al-Mejar Al-Kabir,29298.93725490196,2015.0,
2_9_00000000000000000056,10.0,Qalat Saleh,2913.8823529411757,2015.0,
2_9_00000000000000000000,10.0,Al-Mosul,19879.72549019608,2015.0,
2_9_00000000000000000010,10.0,Al-Shikhan,838.0745098039216,2015.0,
2_9_00000000000000000019,10.0,Aqra,21323.843137254902,2015.0,
2_9_00000000000000000026,10.0,Al-Baaj,625.0,2015.0,
2_9_0000000000000000002e,10.0,Al-Hamdaniya,22750.847058823536,2015.0,
2_9_00000000000000000031,10.0,Al-Hatra,98.0,2015.0,
2_9_0000000000000000005d,10.0,Sinjar,0.0,2015.0,
2_9_00000000000000000060,10.0,Telafar,171245.23529411745,2015.0,
2_9_00000000000000000062,10.0,Tilkaef,109523.91764705871,2015.0,
2_9_00000000000000000011,10.0,Al-Shirqat,12109.325490196083,2015.0,
2_9_0000000000000000001b,10.0,Balad,796685.4784313715,2015.0,
2_9_0000000000000000001e,10.0,Beygee,24379.231372549024,2015.0,
2_9_00000000000000000029,10.0,Al-Daur,2315.705882352941,2015.0,
2_9_00000000000000000059,10.0,Samarra,651922.3450980387,2015.0,
2_9_00000000000000000061,10.0,Tikrit,11848.670588235293,2015.0,
2_9_00000000000000000063,10.0,Tooz Khurmato,64398.043137254856,2015.0,
2_9_00000000000000000005,10.0,Al-Nasiriya,24151.576470588236,2015.0,
2_9_00000000000000000008,10.0,Al-Rifai,10831.717647058824,2015.0,
2_9_0000000000000000000f,10.0,Al-Shatra,3845.211764705882,2015.0,
2_9_00000000000000000028,10.0,Al-Chibayish,137135.67450980394,2015.0,
2_9_0000000000000000005f,10.0,Suq Al-Shoyokh,77933.56078431375,2015.0,
2_9_00000000000000000004,10.0,Al-Namaniya,157686.80392156856,2015.0,
2_9_00000000000000000013,10.0,Al-Suwaira,42629.46666666667,2015.0,
2_9_0000000000000000001a,10.0,Badra,20564.67843137256,2015.0,
2_9_0000000000000000002d,10.0,Al-Hai,11341.525490196078,2015.0,
2_9_0000000000000000003c,10.0,Al-Kut,48778.24705882354,2015.0,
2_10_00000000000000000007,11.0,Al-Ramadi,694261.870588235,2015.0,
2_10_0000000000000000000b,11.0,Al-Rutba,13181.156862745098,2015.0,
2_10_00000000000000000018,11.0,Ana,63521.70588235295,2015.0,
2_10_0000000000000000002b,11.0,Al-Falluja,271297.1450980392,2015.0,
2_10_00000000000000000037,11.0,Al-Kaim,24854.84705882353,2015.0,
2_10_0000000000000000004a,11.0,Haditha,192855.77254901963,2015.0,
2_10_0000000000000000004c,11.0,Heet,468766.72156862717,2015.0,
2_10_00000000000000000006,11.0,Al-Qurna,233628.12156862728,2015.0,
2_10_00000000000000000016,11.0,Al-Zubair,14459.690196078445,2015.0,
2_10_00000000000000000020,11.0,Abu Al-Khaseeb,85721.63137254909,2015.0,
2_10_00000000000000000027,11.0,Al-Basrah,170403.42745098038,2015.0,
