system:index,month,name,precipitation,year,.geo
4_10_00000000000000000004,11.0,Iran,29.71965309422759,1988.0,
4_11_00000000000000000000,12.0,Iraq,54.91198777012319,1988.0,
4_11_00000000000000000001,12.0,Saudi Arabia,40.255592805571354,1988.0,
4_11_00000000000000000002,12.0,Syria,41.67529715025911,1988.0,
4_11_00000000000000000003,12.0,Turkey,77.24159905314764,1988.0,
4_11_00000000000000000004,12.0,Iran,80.28430612130684,1988.0,
5_0_00000000000000000000,1.0,Iraq,14.081081241586205,1989.0,
5_0_00000000000000000001,1.0,Saudi Arabia,11.87073818635095,1989.0,
5_0_00000000000000000002,1.0,Syria,12.410493440969521,1989.0,
5_0_00000000000000000003,1.0,Turkey,15.690387156842297,1989.0,
5_0_00000000000000000004,1.0,Iran,26.948502864531214,1989.0,
5_1_00000000000000000000,2.0,Iraq,18.158813253092323,1989.0,
5_1_00000000000000000001,2.0,Saudi Arabia,6.776019889253097,1989.0,
5_1_00000000000000000002,2.0,Syria,10.011145397217733,1989.0,
5_1_00000000000000000003,2.0,Turkey,18.0027502673968,1989.0,
5_1_00000000000000000004,2.0,Iran,47.00544709190863,1989.0,
5_2_00000000000000000000,3.0,Iraq,34.99935011627255,1989.0,
5_2_00000000000000000001,3.0,Saudi Arabia,20.056097817493153,1989.0,
5_2_00000000000000000002,3.0,Syria,28.381491287762152,1989.0,
5_2_00000000000000000003,3.0,Turkey,61.151522562023445,1989.0,
5_2_00000000000000000004,3.0,Iran,64.05723063693131,1989.0,
5_3_00000000000000000000,4.0,Iraq,8.466905405434897,1989.0,
5_3_00000000000000000001,4.0,Saudi Arabia,8.31700775749198,1989.0,
5_3_00000000000000000002,4.0,Syria,7.661544901039427,1989.0,
5_3_00000000000000000003,4.0,Turkey,27.820304863800846,1989.0,
5_3_00000000000000000004,4.0,Iran,12.712684676240206,1989.0,
5_4_00000000000000000000,5.0,Iraq,6.033028547371491,1989.0,
5_4_00000000000000000001,5.0,Saudi Arabia,4.3391479711379475,1989.0,
5_4_00000000000000000002,5.0,Syria,6.9512009905843,1989.0,
5_4_00000000000000000003,5.0,Turkey,24.87838684554416,1989.0,
5_4_00000000000000000004,5.0,Iran,6.628314559344517,1989.0,
5_5_00000000000000000000,6.0,Iraq,0.5214897896233124,1989.0,
5_5_00000000000000000001,6.0,Saudi Arabia,0.36448641937941684,1989.0,
5_5_00000000000000000002,6.0,Syria,1.1728013572924927,1989.0,
5_5_00000000000000000003,6.0,Turkey,15.416413689104738,1989.0,
5_5_00000000000000000004,6.0,Iran,1.041124900216961,1989.0,
5_6_00000000000000000000,7.0,Iraq,0.10530328880157896,1989.0,
5_6_00000000000000000001,7.0,Saudi Arabia,0.021441316684549225,1989.0,
5_6_00000000000000000002,7.0,Syria,0.13389879703060287,1989.0,
5_6_00000000000000000003,7.0,Turkey,4.20138751689923,1989.0,
5_6_00000000000000000004,7.0,Iran,0.3531605424977474,1989.0,
5_7_00000000000000000000,8.0,Iraq,0.15953813153434318,1989.0,
5_7_00000000000000000001,8.0,Saudi Arabia,0.20491096353206667,1989.0,
5_7_00000000000000000002,8.0,Syria,0.14077668185648767,1989.0,
5_7_00000000000000000003,8.0,Turkey,3.86038191426632,1989.0,
5_7_00000000000000000004,8.0,Iran,0.3448098790475827,1989.0,
5_8_00000000000000000000,9.0,Iraq,0.4766790657720462,1989.0,
5_8_00000000000000000001,9.0,Saudi Arabia,0.4490894037708354,1989.0,
5_8_00000000000000000002,9.0,Syria,0.9706835902661097,1989.0,
5_8_00000000000000000003,9.0,Turkey,7.377155901591537,1989.0,
5_8_00000000000000000004,9.0,Iran,0.5053384063556297,1989.0,
5_9_00000000000000000000,10.0,Iraq,5.934433454814744,1989.0,
5_9_00000000000000000001,10.0,Saudi Arabia,4.615219257442988,1989.0,
5_9_00000000000000000002,10.0,Syria,10.304794259140433,1989.0,
5_9_00000000000000000003,10.0,Turkey,65.46590027943506,1989.0,
5_9_00000000000000000004,10.0,Iran,4.032404768601824,1989.0,
5_10_00000000000000000000,11.0,Iraq,41.045147067382075,1989.0,
5_10_00000000000000000001,11.0,Saudi Arabia,29.70239284527106,1989.0,
5_10_00000000000000000002,11.0,Syria,26.685433881576962,1989.0,
5_10_00000000000000000003,11.0,Turkey,105.51687404679619,1989.0,
